,4scRNA control,CRISPRa-PP_1075,CRISPRa-PP_1830,CRISPRa-PP_2168,CRISPRa-PP_2329,CRISPRa-PP_4169,CRISPRa-PP_4965,CRISPRa-PP_5079,CRISPRi-PP_0059,CRISPRi-PP_0289,CRISPRi-PP_0417,CRISPRi-PP_0420,CRISPRi-PP_0966,CRISPRi-PP_1025,CRISPRi-PP_1032,CRISPRi-PP_1037,CRISPRi-PP_1237,CRISPRi-PP_1525,CRISPRi-PP_1530,CRISPRi-PP_1665,CRISPRi-PP_1914,CRISPRi-PP_1917,CRISPRi-PP_1988,CRISPRi-PP_1989,CRISPRi-PP_1992,CRISPRi-PP_2000,CRISPRi-PP_2082,CRISPRi-PP_2554,CRISPRi-PP_2639,CRISPRi-PP_3569,CRISPRi-PP_4016,CRISPRi-PP_4297,CRISPRi-PP_4678,CRISPRi-PP_4725,CRISPRi-PP_4822,CRISPRi-PP_4823,CRISPRi-PP_5015,CRISPRi-PP_5128,CRISPRi-PP_5155,CRISPRi-PP_5336-5335,pACA production 3 scRNA positive control
GLCNt2rpp,5.8927470932476895,5.881496634682403,5.9142592005434285,5.874552992286638,5.888879748115873,5.882155841238967,5.897053909417204,5.890857367785554,6.000000000000048,5.987431128321579,5.928717797683959,5.881254925611668,5.853304567613501,5.93256316926391,5.844625014618809,5.816081370719766,5.911842109836043,5.929398977792428,5.9197525885147915,5.815356243507548,5.8966144383795065,5.846580660736635,5.802018297513155,5.848382491991231,5.954536721149257,5.861566623122404,5.913665914642525,5.885781477300042,5.86178635864126,5.812455734658687,5.850491952972196,5.899251264605756,5.878508231625986,5.9408691718765585,5.847591444123331,5.810719824059745,5.920367847967571,5.841438849595505,5.8116866603426995,5.8489318307883345,5.925004267415365
GLCtex,5.8927470932476895,5.881496634682403,5.9142592005434285,5.874552992286638,5.888879748115873,5.882155841238967,5.897053909417204,5.890857367785554,6.000000000000048,5.987431128321579,5.928717797683959,5.881254925611668,5.853304567613501,5.93256316926391,5.844625014618809,5.816081370719766,5.911842109836043,5.929398977792428,5.9197525885147915,5.815356243507548,5.8966144383795065,5.846580660736635,5.802018297513155,5.848382491991231,5.954536721149257,5.861566623122404,5.913665914642525,5.885781477300042,5.86178635864126,5.812455734658687,5.850491952972196,5.899251264605756,5.878508231625986,5.9408691718765585,5.847591444123331,5.810719824059745,5.920367847967571,5.841438849595505,5.8116866603426995,5.8489318307883345,5.925004267415365
GLNS_copy1,2.0066197772713457,2.000681118791136,2.017975141826282,1.997015853010384,2.0045783634187746,2.0010290870614664,2.008893169970791,2.005622268229753,2.063234214853262,2.056599619832344,2.025607245888724,2.0005535304253566,1.9857996757635528,2.0276370607989715,1.9812180935376236,1.9661510674325564,2.0166992581684244,2.025966813101414,2.0208748774123455,1.9657683023351984,2.008661191123918,1.982250399406285,1.9587277443322928,1.9832015126785052,2.0392360031431433,1.9901608780849787,2.0176619703829903,2.0029429125482476,1.990276867508422,1.9642372419457697,1.9843150111435177,2.0100530642052274,1.9991036626323209,2.032021461005056,1.9827839507540874,1.9633209255005803,2.02119964779798,1.9795362468977897,1.9638312789637236,1.9834914862370794,2.02364702463258
GLU5K,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424,0.07685292296617424
GLUDxi,-1.1928334006822534,-1.1909528254968533,-1.1964292661246487,-1.1897921579996105,-1.1921869529622722,-1.191063015449119,-1.193553308370419,-1.1925175228190774,-1.210761305916486,-1.208660350826571,-1.19884609907777,-1.1909124225143493,-1.1862403685381366,-1.1994888737993321,-1.1847895341665797,-1.1800183092333074,-1.19602523629966,-1.1989599620284395,-1.1973475157268885,-1.179897100285812,-1.1934798484022338,-1.1851164310249684,-1.1776675902515574,-1.1854176168945032,-1.203161872208319,-1.187621415939904,-1.1963300951676057,-1.1916690601866025,-1.1876581459239945,-1.1794122644958251,-1.1857702247417778,-1.1939206082113103,-1.1904532977132334,-1.2008772671979342,-1.1852853889517931,-1.1791220976215153,-1.1974503596823385,-1.1842569493972466,-1.1792837095515112,-1.1855094418547418,-1.1982253623466477
GLUDy,-2.7683308716034265,-2.7642727883086184,-2.7760903707159685,-2.7617681900251103,-2.766935905470838,-2.764510566626686,-2.7698843566146985,-2.767649240425012,-2.807017403951149,-2.8024837640201086,-2.7813056418252753,-2.764185602925347,-2.754103802239734,-2.782692682013974,-2.7509730543853737,-2.7406772532135784,-2.7752185168830996,-2.781551346087314,-2.778071856699813,-2.7404156970637152,-2.769725837736017,-2.7516784633956695,-2.7356046490950643,-2.752328390798354,-2.79061862594917,-2.757083957159408,-2.775876370229719,-2.7658183473759808,-2.757163216598763,-2.7393694724642748,-2.753089281416071,-2.7706769510082587,-2.763194859933415,-2.7856886888214514,-2.7520430568166243,-2.7387433228933937,-2.7782937831299925,-2.749823792514925,-2.739092064426542,-2.7525265393966665,-2.779966157300272
GLUPRT,0.12111895723845277,0.12111895723845355,0.12111895723845355,0.12111895723845532,0.12111895723845355,0.12111895723845621,0.12111895723844766,0.12111895723845532,0.12111895723847965,0.12111895723845355,0.1211189572384446,0.12111895723845685,0.12111895723844235,0.12111895723845414,0.12111895723844993,0.12111895723845006,0.12111895723845355,0.1211189572384552,0.12111895723846491,0.12111895723844968,0.12111895723845278,0.12111895723846544,0.12111895723845006,0.1211189572384648,0.1211189572384587,0.12111895723845266,0.12111895723845355,0.12111895723845355,0.12111895723845355,0.12111895723845,0.12111895723845123,0.1211189572384577,0.12111895723844923,0.12111895723844987,0.12111895723845063,0.1211189572384498,0.12111895723846385,0.1211189572384847,0.12111895723844993,0.12111895723844975,0.12111895723845444
GLUR,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011,-0.007742505806574011
GLUTRR,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263
GLUTRS,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263,0.0020830388114806263
GLXCL,0.305705434978922,0.2991399181035783,0.31825942134799057,0.29508776315707763,0.303448538553023,0.29952461635799477,0.30821879690776144,0.3046026333162688,0.3682958409722197,0.3609609275880268,0.32669713639481596,0.2989988620769617,0.28268765608976976,0.3289412095455729,0.27762246240664623,0.26096502799048793,0.31684886108180255,0.3270946579243835,0.3214652401347867,0.2605418599106317,0.30796233140482177,0.2787637338947526,0.25275813189630736,0.2798152424568185,0.34176448469273357,0.28750920754510645,0.31791319291901665,0.3016404567572728,0.287637440296578,0.2588491875912071,0.2810462768709381,0.3095011244224847,0.2973959526835631,0.3337884075511963,0.27935360455151326,0.2578361488545809,0.321824291838907,0.2757630875103283,0.25840037296105745,0.2801358243354892,0.3245300028949507
GLYALDDr,-0.305705434978922,-0.2991399181035783,-0.31825942134799057,-0.29508776315707763,-0.303448538553023,-0.29952461635799477,-0.30821879690776144,-0.3046026333162688,-0.3682958409722197,-0.3609609275880268,-0.32669713639481596,-0.2989988620769617,-0.28268765608976976,-0.3289412095455729,-0.27762246240664623,-0.26096502799048793,-0.31684886108180255,-0.3270946579243835,-0.3214652401347867,-0.2605418599106317,-0.30796233140482177,-0.2787637338947526,-0.25275813189630736,-0.2798152424568185,-0.34176448469273357,-0.28750920754510645,-0.31791319291901665,-0.3016404567572728,-0.287637440296578,-0.2588491875912071,-0.2810462768709381,-0.3095011244224847,-0.2973959526835631,-0.3337884075511963,-0.27935360455151326,-0.2578361488545809,-0.321824291838907,-0.2757630875103283,-0.25840037296105745,-0.2801358243354892,-0.3245300028949507
GLYCL,0.03566955844846986,0.03566955844847025,0.03566955844847025,0.03566955844847114,0.03566955844847025,0.03566955844847158,0.03566955844846731,0.03566955844847114,0.03566955844848335,0.03566955844847024,0.03566955844846581,0.03566955844847186,0.035669558448464644,0.035669558448470584,0.03566955844846842,0.03566955844846853,0.03566955844847025,0.035669558448471084,0.035669558448476024,0.03566955844846831,0.03566955844846986,0.035669558448476246,0.03566955844846853,0.03566955844847597,0.03566955844847286,0.03566955844846981,0.03566955844847025,0.03566955844847025,0.03566955844847025,0.035669558448468516,0.035669558448469085,0.03566955844847231,0.035669558448468086,0.0356695584484684,0.03566955844846879,0.03566955844846842,0.03566955844847547,0.03566955844848585,0.03566955844846842,0.03566955844846834,0.035669558448470695
GLYCTO1,0.00026037985143502907,0.0002603798514351219,0.00026037985143502907,0.0002603798514351219,0.0002603798514351219,0.0002603798514351219,0.00026037985143502907,0.0002603798514351219,0.00026037985143501086,0.0002603798514350707,0.0002603798514351219,0.0002603798514351219,0.00026037985143506637,0.0002603798514351219,0.0002603798514351219,0.0002603798514351219,0.00026037985143502907,0.0002603798514351219,0.00026037985143501086,0.0002603798514351219,0.0002603798514351219,0.00026037985143501086,0.0002603798514351219,0.00026037985143501086,0.0002603798514351219,0.0002603798514351219,0.00026037985143502907,0.0002603798514351219,0.0002603798514351219,0.0002603798514350733,0.00026037985143506637,0.0002603798514350733,0.0002603798514351219,0.0002603798514350733,0.00026037985143506637,0.0002603798514351219,0.00026037985143501086,0.0002603798514351401,0.0002603798514351219,0.00026037985143506637,0.0002603798514351219
GLYCtpp,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344,-0.0014507711453277344
GLYK,0.3071562061242497,0.30059068924890603,0.3197101924933183,0.29653853430240534,0.3048993096983507,0.3009753875033225,0.30966956805308915,0.3060534044615965,0.3697466121175474,0.3624116987333545,0.32814790754014367,0.3004496332222894,0.28413842723509747,0.3303919806909006,0.27907323355197394,0.26241579913581564,0.31829963222713026,0.32854542906971124,0.32291601128011443,0.26199263105595944,0.3094131025501495,0.28021450504008033,0.25420890304163507,0.2812660136021462,0.3432152558380613,0.28895997869043416,0.31936396406434436,0.3030912279026005,0.2890882114419057,0.26029995873653483,0.2824970480162658,0.3109518955678124,0.2988467238288908,0.33523917869652403,0.28080437569684097,0.2592869199999086,0.3232750629842347,0.277213858655656,0.25985114410638516,0.28158659548081694,0.3259807740402784
GMHEPAT,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794
GMHEPK,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794
GMHEPPA,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794,0.00507682329165794
GMPS2,0.0675028926732179,0.06750289267321799,0.0675028926732179,0.06750289267321799,0.06750289267321799,0.06750289267321799,0.0675028926732179,0.06750289267321799,0.06750289267321788,0.06750289267321795,0.06750289267321799,0.06750289267321799,0.06750289267321795,0.06750289267321799,0.06750289267321799,0.06750289267321799,0.0675028926732179,0.06750289267321799,0.06750289267321788,0.06750289267321799,0.06750289267321799,0.06750289267321788,0.06750289267321799,0.06750289267321788,0.06750289267321799,0.06750289267321799,0.0675028926732179,0.06750289267321799,0.06750289267321799,0.06750289267321793,0.06750289267321795,0.06750289267321795,0.06750289267321799,0.06750289267321796,0.06750289267321795,0.06750289267321799,0.06750289267321788,0.06750289267321802,0.06750289267321799,0.06750289267321795,0.06750289267321799
GND,1.1612412902008684,1.158271960960764,1.1669189724783366,1.1564393280703866,1.160220583274583,1.1584459450959286,1.1623779865505905,1.1607425356800705,1.189548508991827,1.1862312114813676,1.1707350245095576,1.1582081667778736,1.1508312394469717,1.1717499319646802,1.1485404483340074,1.1410069352814736,1.1662810306494078,1.170914808115904,1.168368840271371,1.1408155527327946,1.1622619971271542,1.149056601268339,1.1372952737313418,1.1495321579044475,1.1775494031367701,1.1530118406076841,1.1667623867566905,1.1594028578393196,1.1530698353194069,1.1400500225380805,1.1500889071369542,1.1629579336678093,1.1574832328813556,1.1739421320677232,1.149323376942239,1.1395918643154854,1.168531225464186,1.1476995250140902,1.1398470410470574,1.149677144683735,1.169754913881489
GNK,5.8927470932476895,5.881496634682403,5.9142592005434285,5.874552992286638,5.888879748115873,5.882155841238967,5.897053909417204,5.890857367785554,6.000000000000048,5.987431128321579,5.928717797683959,5.881254925611668,5.853304567613501,5.93256316926391,5.844625014618809,5.816081370719766,5.911842109836043,5.929398977792428,5.9197525885147915,5.815356243507548,5.8966144383795065,5.846580660736635,5.802018297513155,5.848382491991231,5.954536721149257,5.861566623122404,5.913665914642525,5.885781477300042,5.86178635864126,5.812455734658687,5.850491952972196,5.899251264605756,5.878508231625986,5.9408691718765585,5.847591444123331,5.810719824059745,5.920367847967571,5.841438849595505,5.8116866603426995,5.8489318307883345,5.925004267415365
GRTT,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494855,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494855,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494855,0.00014624473718494912,0.00014624473718494912,0.00014624473718494855,0.00014624473718494912,0.00014624473718494855,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494855,0.00014624473718494912,0.00014624473718494912,0.00014624473718494912,0.00014624473718494855,0.00014624473718494912,0.00014624473718494855,0.00014624473718494855,0.00014624473718494912,0.00014624473718494855,0.00014624473718494912
GTHS,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
GTPCI,0.0003254748142937987,0.00032547481429389145,0.0003254748142937987,0.00032547481429389145,0.00032547481429389145,0.00032547481429389145,0.0003254748142937987,0.00032547481429389145,0.00032547481429378043,0.00032547481429384033,0.00032547481429389145,0.00032547481429389145,0.0003254748142938359,0.00032547481429389145,0.00032547481429389145,0.00032547481429389145,0.0003254748142937987,0.00032547481429389145,0.00032547481429378043,0.00032547481429389145,0.00032547481429389145,0.00032547481429378043,0.00032547481429389145,0.00032547481429378043,0.00032547481429389145,0.00032547481429389145,0.0003254748142937987,0.00032547481429389145,0.00032547481429389145,0.0003254748142938429,0.0003254748142938359,0.0003254748142938429,0.00032547481429389145,0.0003254748142938428,0.0003254748142938359,0.00032547481429389145,0.00032547481429378043,0.0003254748142939097,0.00032547481429389145,0.0003254748142938359,0.00032547481429389145
GTPCII2,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092,0.0001952848885763092
H2CO3D,0.6856703476784418,0.6856703476784424,0.6856703476784426,0.6856703476784441,0.6856703476784424,0.685670347678445,0.6856703476784367,0.6856703476784441,0.6856703476784686,0.6856703476784426,0.6856703476784336,0.6856703476784457,0.6856703476784313,0.6856703476784429,0.6856703476784388,0.6856703476784392,0.6856703476784426,0.685670347678444,0.6856703476784537,0.6856703476784387,0.6856703476784416,0.6856703476784544,0.6856703476784392,0.6856703476784537,0.6856703476784476,0.6856703476784415,0.6856703476784426,0.6856703476784424,0.6856703476784424,0.6856703476784387,0.6856703476784402,0.6856703476784466,0.685670347678438,0.6856703476784388,0.6856703476784396,0.6856703476784388,0.6856703476784527,0.6856703476784738,0.6856703476784389,0.6856703476784387,0.6856703476784435
H2CO3D2,-0.6856703476784418,-0.6856703476784424,-0.6856703476784426,-0.6856703476784441,-0.6856703476784424,-0.685670347678445,-0.6856703476784367,-0.6856703476784441,-0.6856703476784686,-0.6856703476784426,-0.6856703476784336,-0.6856703476784457,-0.6856703476784313,-0.6856703476784429,-0.6856703476784388,-0.6856703476784392,-0.6856703476784426,-0.685670347678444,-0.6856703476784537,-0.6856703476784387,-0.6856703476784416,-0.6856703476784544,-0.6856703476784392,-0.6856703476784537,-0.6856703476784476,-0.6856703476784415,-0.6856703476784426,-0.6856703476784424,-0.6856703476784424,-0.6856703476784387,-0.6856703476784402,-0.6856703476784466,-0.685670347678438,-0.6856703476784388,-0.6856703476784396,-0.6856703476784388,-0.6856703476784527,-0.6856703476784738,-0.6856703476784389,-0.6856703476784387,-0.6856703476784435
H2Otex,-26.703342152760207,-26.653655376809112,-26.79834870286984,-26.622989319776824,-26.686262323527018,-26.656566711337554,-26.72236287167891,-26.694996327112186,-27.177016280528854,-27.121506835520563,-26.8622039735256,-26.652587887482092,-26.529147303478336,-26.87918675827467,-26.490814732188074,-26.364753947109023,-26.787673809599106,-26.865212352538453,-26.822609823939917,-26.361551479127787,-26.720421981993397,-26.499451691289146,-26.30264547717015,-26.50740933900007,-26.97623124255427,-26.5656360295676,-26.79572850179431,-26.67257905124361,-26.566606474410403,-26.3487416072029,-26.516725609490706,-26.732067320106996,-26.640457326947047,-26.915869573332266,-26.50391573756579,-26.341075092944816,-26.82532706949969,-26.476743281968048,-26.34534505025312,-26.50983545110684,-26.84580345568257
H2Otpp,-32.60323436687506,-32.54229713235867,-32.71975302428043,-32.504687432930616,-32.58228719251005,-32.54586767344368,-32.62656190196327,-32.5929988157649,-33.184161401396054,-33.1160830847093,-32.79806689207671,-32.54098793396092,-32.38959699195899,-32.818895048405736,-32.34258486767404,-32.187980438695945,-32.70666104030231,-32.80175645119804,-32.74950753332187,-32.18405284350249,-32.62418154124006,-32.35317747289294,-32.11180889555046,-32.36293695185846,-32.93791308457068,-32.434347773557164,-32.716539537303994,-32.56550564941081,-32.43553795391882,-32.16834246272874,-32.37436268333006,-32.638463705579916,-32.52611067944019,-32.86388386607598,-32.35865230255628,-32.15894003787172,-32.75284003833442,-32.32532725243071,-32.164176831462974,-32.36591240276234,-32.777952843965096
HACD21i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBZOPT,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05
HEMEOS,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
HEPCT,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897
